"Species";"Longitude";"Latitude";"Records"
"Pecluma_plumula";-38,25;-10,75;1
"Pleopeltis_hirsutissima";-38,25;-10,75;2
"Tillandsia_gardneri";-38,25;-10,75;5
"Tillandsia_polystachya";-38,25;-10,75;2
"Tillandsia_recurvata";-38,25;-10,75;3
"Tillandsia_stricta";-38,25;-10,75;2
"Trichocentrum_cebolleta";-38,25;-10,75;2
"Trichocentrum_cepula";-38,25;-10,75;2
"Vanilla_palmarum";-38,25;-10,75;4
"Aechmea_aquilega";-37,75;-10,75;19
"Aechmea_lingulata";-37,75;-10,75;7
"Anthurium_affine";-37,75;-10,75;4
"Anthurium_pentaphyllum";-37,75;-10,75;3
"Brassavola_tuberculata";-37,75;-10,75;2
"Campylocentrum_crassirhizum";-37,75;-10,75;2
"Campylocentrum_micranthum";-37,75;-10,75;2
"Catasetum_hookeri";-37,75;-10,75;1
"Catasetum_uncatum";-37,75;-10,75;2
"Cyrtopodium_brandonianum";-37,75;-10,75;2
"Encyclia_oncidioides";-37,75;-10,75;3
"Epidendrum_cinnabarinum";-37,75;-10,75;1
"Epidendrum_difforme";-37,75;-10,75;1
"Epidendrum_secundum";-37,75;-10,75;2
"Erycina_pusilla";-37,75;-10,75;2
"Gomesa_barbata";-37,75;-10,75;7
"Hohenbergia_caatingae";-37,75;-10,75;10
"Ionopsis_utricularioides";-37,75;-10,75;4
"Microgramma_crispata";-37,75;-10,75;2
"Microgramma_vacciniifolia";-37,75;-10,75;2
"Notylia_barkerae";-37,75;-10,75;3
"Oeceoclades_maculata";-37,75;-10,75;4
"Peperomia_blanda";-37,75;-10,75;2
"Pleopeltis_macrocarpa";-37,75;-10,75;2
"Polystachya_concreta";-37,75;-10,75;6
"Polystachya_estrellensis";-37,75;-10,75;3
"Polystachya_foliosa";-37,75;-10,75;5
"Prosthechea_aemula";-37,75;-10,75;1
"Scaphyglottis_prolifera";-37,75;-10,75;3
"Tillandsia_bulbosa";-37,75;-10,75;7
"Tillandsia_gardneri";-37,75;-10,75;1
"Tillandsia_juncea";-37,75;-10,75;4
"Tillandsia_loliacea";-37,75;-10,75;1
"Tillandsia_polystachya";-37,75;-10,75;3
"Tillandsia_recurvata";-37,75;-10,75;5
"Tillandsia_stricta";-37,75;-10,75;3
"Tillandsia_usneoides";-37,75;-10,75;9
"Trichocentrum_cebolleta";-37,75;-10,75;1
"Trichocentrum_cepula";-37,75;-10,75;1
"Trichocentrum_pumilum";-37,75;-10,75;3
"Vanilla_palmarum";-37,75;-10,75;6
"Aechmea_aquilega";-37,25;-10,75;35
"Aechmea_bromeliifolia";-37,25;-10,75;1
"Aechmea_costantinii";-37,25;-10,75;1
"Aechmea_froesii";-37,25;-10,75;1
"Aechmea_fulgens";-37,25;-10,75;1
"Aechmea_lamarckei";-37,25;-10,75;3
"Aechmea_lingulata";-37,25;-10,75;21
"Aechmea_lingulatoides";-37,25;-10,75;1
"Aechmea_marauensis";-37,25;-10,75;12
"Aechmea_mertensii";-37,25;-10,75;35
"Aechmea_multiflora";-37,25;-10,75;14
"Aechmea_nudicaulis";-37,25;-10,75;7
"Aechmea_stelligera";-37,25;-10,75;1
"Anthurium_affine";-37,25;-10,75;28
"Anthurium_coriaceum";-37,25;-10,75;1
"Anthurium_gracile";-37,25;-10,75;6
"Anthurium_pentaphyllum";-37,25;-10,75;6
"Anthurium_scandens";-37,25;-10,75;1
"Anthurium_sinuatum";-37,25;-10,75;1
"Anthurium_solitarium";-37,25;-10,75;12
"Barbosella_crassifolia";-37,25;-10,75;1
"Billbergia_morelii";-37,25;-10,75;5
"Brassavola_tuberculata";-37,25;-10,75;5
"Campylocentrum_crassirhizum";-37,25;-10,75;15
"Campylocentrum_neglectum";-37,25;-10,75;1
"Campylocentrum_pachyrhizum";-37,25;-10,75;1
"Campylocentrum_pernambucense";-37,25;-10,75;2
"Campyloneurum_nitidum";-37,25;-10,75;2
"Campyloneurum_repens";-37,25;-10,75;2
"Catasetum_discolor";-37,25;-10,75;3
"Catasetum_purum";-37,25;-10,75;2
"Catasetum_saccatum";-37,25;-10,75;1
"Catasetum_uncatum";-37,25;-10,75;6
"Cyrtopodium_brandonianum";-37,25;-10,75;1
"Cyrtopodium_flavum";-37,25;-10,75;7
"Cyrtopodium_holstii";-37,25;-10,75;6
"Dichaea_cogniauxiana";-37,25;-10,75;3
"Dichaea_panamensis";-37,25;-10,75;2
"Dimerandra_emarginata";-37,25;-10,75;7
"Encyclia_alboxanthina";-37,25;-10,75;12
"Encyclia_dichroma";-37,25;-10,75;5
"Encyclia_oncidioides";-37,25;-10,75;3
"Encyclia_patens";-37,25;-10,75;3
"Epidendrum_cinnabarinum";-37,25;-10,75;22
"Epidendrum_difforme";-37,25;-10,75;2
"Epidendrum_nocturnum";-37,25;-10,75;5
"Epidendrum_rigidum";-37,25;-10,75;5
"Epidendrum_secundum";-37,25;-10,75;13
"Epidendrum_strobiliferum";-37,25;-10,75;2
"Galeandra_lagoensis";-37,25;-10,75;6
"Gomesa_barbata";-37,25;-10,75;9
"Guzmania_lingulata";-37,25;-10,75;8
"Hohenbergia_caatingae";-37,25;-10,75;21
"Hohenbergia_ridleyi";-37,25;-10,75;5
"Hohenbergia_stellata";-37,25;-10,75;3
"Jacquiniella_globosa";-37,25;-10,75;7
"Leochilus_labiatus";-37,25;-10,75;5
"Liparis_vexillifera";-37,25;-10,75;3
"Microgramma_crispata";-37,25;-10,75;3
"Microgramma_squamulosa";-37,25;-10,75;1
"Microgramma_vacciniifolia";-37,25;-10,75;10
"Notylia_barkerae";-37,25;-10,75;1
"Oeceoclades_maculata";-37,25;-10,75;15
"Peperomia_circinnata";-37,25;-10,75;2
"Peperomia_glabella";-37,25;-10,75;1
"Peperomia_magnoliifolia";-37,25;-10,75;5
"Peperomia_obtusifolia";-37,25;-10,75;4
"Peperomia_pellucida";-37,25;-10,75;5
"Philodendron_fragrantissimum";-37,25;-10,75;8
"Philodendron_venosum";-37,25;-10,75;1
"Phlebodium_decumanum";-37,25;-10,75;1
"Pleopeltis_astrolepis";-37,25;-10,75;2
"Pleopeltis_gyroflexa";-37,25;-10,75;1
"Pleopeltis_macrocarpa";-37,25;-10,75;3
"Polystachya_concreta";-37,25;-10,75;8
"Polystachya_estrellensis";-37,25;-10,75;6
"Polystachya_foliosa";-37,25;-10,75;11
"Prosthechea_aemula";-37,25;-10,75;1
"Ronnbergia_fraseri";-37,25;-10,75;1
"Scaphyglottis_fusiformis";-37,25;-10,75;2
"Scaphyglottis_prolifera";-37,25;-10,75;3
"Scaphyglottis_sickii";-37,25;-10,75;3
"Serpocaulon_triseriale";-37,25;-10,75;17
"Sobralia_liliastrum";-37,25;-10,75;18
"Tillandsia_bulbosa";-37,25;-10,75;22
"Tillandsia_gardneri";-37,25;-10,75;7
"Tillandsia_loliacea";-37,25;-10,75;1
"Tillandsia_pohliana";-37,25;-10,75;1
"Tillandsia_polystachya";-37,25;-10,75;11
"Tillandsia_recurvata";-37,25;-10,75;4
"Tillandsia_spiculosa";-37,25;-10,75;2
"Tillandsia_stricta";-37,25;-10,75;3
"Tillandsia_tenuifolia";-37,25;-10,75;1
"Tillandsia_usneoides";-37,25;-10,75;4
"Trichocentrum_cebolleta";-37,25;-10,75;1
"Trichocentrum_cepula";-37,25;-10,75;1
"Trichocentrum_fuscum";-37,25;-10,75;2
"Trichocentrum_pumilum";-37,25;-10,75;6
"Vanilla_palmarum";-37,25;-10,75;17
"Vriesea_procera";-37,25;-10,75;12
"Vriesea_recurvata";-37,25;-10,75;1
"Vriesea_scalaris";-37,25;-10,75;3
"Vriesea_tijucana";-37,25;-10,75;2
"Aechmea_aquilega";-36,75;-10,75;9
"Aechmea_lingulata";-36,75;-10,75;5
"Aechmea_mertensii";-36,75;-10,75;9
"Aechmea_multiflora";-36,75;-10,75;9
"Anthurium_affine";-36,75;-10,75;5
"Anthurium_pentaphyllum";-36,75;-10,75;1
"Catopsis_berteroana";-36,75;-10,75;3
"Cyrtopodium_flavum";-36,75;-10,75;2
"Encyclia_dichroma";-36,75;-10,75;1
"Encyclia_oncidioides";-36,75;-10,75;6
"Epidendrum_cinnabarinum";-36,75;-10,75;13
"Epidendrum_ellipticum";-36,75;-10,75;1
"Hohenbergia_caatingae";-36,75;-10,75;16
"Hohenbergia_ridleyi";-36,75;-10,75;8
"Microgramma_vacciniifolia";-36,75;-10,75;1
"Oeceoclades_maculata";-36,75;-10,75;1
"Peperomia_obtusifolia";-36,75;-10,75;1
"Peperomia_pellucida";-36,75;-10,75;2
"Serpocaulon_triseriale";-36,75;-10,75;1
"Sobralia_liliastrum";-36,75;-10,75;1
"Tillandsia_bulbosa";-36,75;-10,75;6
"Tillandsia_gardneri";-36,75;-10,75;1
"Tillandsia_juncea";-36,75;-10,75;4
"Tillandsia_tenuifolia";-36,75;-10,75;1
"Vanilla_palmarum";-36,75;-10,75;2
"Vriesea_procera";-36,75;-10,75;3
"Maxillaria_longipetala";-77,25;-10,25;1
"Tillandsia_humilis";-77,25;-10,25;2
"Tillandsia_oroyensis";-77,25;-10,25;1
"Tillandsia_queroensis";-77,25;-10,25;2
"Tillandsia_tectorum";-77,25;-10,25;2
"Campyloneurum_amphostenon";-76,25;-10,25;1
"Cyrtochilum_tetraplasium";-76,25;-10,25;1
"Pecluma_curvans";-76,25;-10,25;1
"Peperomia_acuminata";-76,25;-10,25;1
"Peperomia_galioides";-76,25;-10,25;1
"Tillandsia_fendleri";-76,25;-10,25;1
"Acianthera_erinacea";-75,75;-10,25;1
"Acianthera_sicaria";-75,75;-10,25;1
"Alansmia_elastica";-75,75;-10,25;1
"Alansmia_laxa";-75,75;-10,25;1
"Alansmia_smithii";-75,75;-10,25;4
"Alansmia_stella";-75,75;-10,25;3
"Andinia_vestigipetala";-75,75;-10,25;8
"Anguloa_virginalis";-75,75;-10,25;2
"Anthurium_acebeyae";-75,75;-10,25;3
"Anthurium_amoenum";-75,75;-10,25;24
"Anthurium_breviscapum";-75,75;-10,25;19
"Anthurium_clavigerum";-75,75;-10,25;4
"Anthurium_coripatense";-75,75;-10,25;29
"Anthurium_dombeyanum";-75,75;-10,25;6
"Anthurium_flavescens";-75,75;-10,25;8
"Anthurium_gracile";-75,75;-10,25;2
"Anthurium_grande";-75,75;-10,25;14
"Anthurium_kunthii";-75,75;-10,25;2
"Anthurium_latissimum";-75,75;-10,25;9
"Anthurium_loretense";-75,75;-10,25;1
"Anthurium_myosuroides";-75,75;-10,25;1
"Anthurium_nigrescens";-75,75;-10,25;6
"Anthurium_oxycarpum";-75,75;-10,25;7
"Anthurium_sagittatum";-75,75;-10,25;2
"Anthurium_scandens";-75,75;-10,25;13
"Anthurium_triphyllum";-75,75;-10,25;2
"Anthurium_valenzuelae";-75,75;-10,25;16
"Anthurium_versicolor";-75,75;-10,25;4
"Anthurium_weberbaueri";-75,75;-10,25;9
"Ascogrammitis_anfractuosa";-75,75;-10,25;2
"Ascogrammitis_oxapampensis";-75,75;-10,25;2
"Ascogrammitis_pichinchensis";-75,75;-10,25;1
"Barbosella_cucullata";-75,75;-10,25;1
"Beclardia_macrostachya";-75,75;-10,25;4
"Brachionidium_andreettae";-75,75;-10,25;2
"Brachionidium_tuberculatum";-75,75;-10,25;1
"Brachionidium_zunagense";-75,75;-10,25;1
"Brassia_euodes";-75,75;-10,25;1
"Camaridium_carinulatum";-75,75;-10,25;3
"Camaridium_exaltatum";-75,75;-10,25;3
"Camaridium_serrulatum";-75,75;-10,25;1
"Campyloneurum_amphostenon";-75,75;-10,25;2
"Campyloneurum_angustipaleatum";-75,75;-10,25;2
"Campyloneurum_aphanophlebium";-75,75;-10,25;11
"Campyloneurum_asplundii";-75,75;-10,25;19
"Campyloneurum_coarctatum";-75,75;-10,25;3
"Campyloneurum_fuscosquamatum";-75,75;-10,25;4
"Campyloneurum_nitidissimum";-75,75;-10,25;5
"Campyloneurum_ophiocaulon";-75,75;-10,25;4
"Campyloneurum_pascoense";-75,75;-10,25;2
"Campyloneurum_repens";-75,75;-10,25;1
"Campyloneurum_solutum";-75,75;-10,25;1
"Campyloneurum_sphenoides";-75,75;-10,25;2
"Catopsis_sessiliflora";-75,75;-10,25;2
"Ceradenia_bishopii";-75,75;-10,25;2
"Ceradenia_clavipila";-75,75;-10,25;6
"Ceradenia_glabra";-75,75;-10,25;1
"Ceradenia_pilipes";-75,75;-10,25;1
"Cochlidium_serrulatum";-75,75;-10,25;1
"Cyrtochilum_aureum";-75,75;-10,25;2
"Cyrtochilum_cordatum";-75,75;-10,25;1
"Cyrtochilum_ionodon";-75,75;-10,25;1
"Cyrtochilum_ligulatum";-75,75;-10,25;2
"Cyrtochilum_murinum";-75,75;-10,25;1
"Cyrtochilum_myanthum";-75,75;-10,25;1
"Cyrtochilum_ringens";-75,75;-10,25;1
"Cyrtochilum_volubile";-75,75;-10,25;2
"Dichaea_kegelii";-75,75;-10,25;1
"Dichaea_morrisii";-75,75;-10,25;1
"Draconanthes_aberrans";-75,75;-10,25;2
"Elleanthus_auriculatus";-75,75;-10,25;1
"Elleanthus_capitatus";-75,75;-10,25;1
"Elleanthus_conifer";-75,75;-10,25;1
"Elleanthus_gracilis";-75,75;-10,25;1
"Elleanthus_longibracteatus";-75,75;-10,25;2
"Elleanthus_magnicallosus";-75,75;-10,25;1
"Elleanthus_robustus";-75,75;-10,25;3
"Elleanthus_scopulus";-75,75;-10,25;1
"Enterosora_parietina";-75,75;-10,25;1
"Epidendrum_acrobatesii";-75,75;-10,25;1
"Epidendrum_acuminatum";-75,75;-10,25;2
"Epidendrum_aggregatum";-75,75;-10,25;1
"Epidendrum_alopecurum";-75,75;-10,25;1
"Epidendrum_amaruense";-75,75;-10,25;2
"Epidendrum_amplum";-75,75;-10,25;7
"Epidendrum_armeniacum";-75,75;-10,25;2
"Epidendrum_bambusiforme";-75,75;-10,25;1
"Epidendrum_bangii";-75,75;-10,25;5
"Epidendrum_birostratum";-75,75;-10,25;2
"Epidendrum_cartilaginiflorum";-75,75;-10,25;1
"Epidendrum_catillus";-75,75;-10,25;3
"Epidendrum_chrysomyristicum";-75,75;-10,25;1
"Epidendrum_excisum";-75,75;-10,25;2
"Epidendrum_filamentosum";-75,75;-10,25;1
"Epidendrum_fruticosum";-75,75;-10,25;7
"Epidendrum_fruticulum";-75,75;-10,25;11
"Epidendrum_haenkeanum";-75,75;-10,25;1
"Epidendrum_laceratum";-75,75;-10,25;1
"Epidendrum_lanipes";-75,75;-10,25;1
"Epidendrum_leimebambense";-75,75;-10,25;2
"Epidendrum_microcattleya";-75,75;-10,25;3
"Epidendrum_microcattleyioides";-75,75;-10,25;2
"Epidendrum_microtum";-75,75;-10,25;1
"Epidendrum_minutiflorum";-75,75;-10,25;1
"Epidendrum_miradoranum";-75,75;-10,25;1
"Epidendrum_montispichinchense";-75,75;-10,25;1
"Epidendrum_monzonense";-75,75;-10,25;2
"Epidendrum_odontospathum";-75,75;-10,25;4
"Epidendrum_orbiculatum";-75,75;-10,25;1
"Epidendrum_oxycalyx";-75,75;-10,25;1
"Epidendrum_paniculatum";-75,75;-10,25;3
"Epidendrum_parviflorum";-75,75;-10,25;1
"Epidendrum_parvilabre";-75,75;-10,25;1
"Epidendrum_polystachyum";-75,75;-10,25;4
"Epidendrum_porphyreodiscum";-75,75;-10,25;1
"Epidendrum_probosantherum";-75,75;-10,25;2
"Epidendrum_prostratum";-75,75;-10,25;2
"Epidendrum_pseudopolystachyum";-75,75;-10,25;1
"Epidendrum_ramosum";-75,75;-10,25;2
"Epidendrum_rhopalostele";-75,75;-10,25;2
"Epidendrum_rugulosum";-75,75;-10,25;3
"Epidendrum_saxicola";-75,75;-10,25;1
"Epidendrum_scabrum";-75,75;-10,25;7
"Epidendrum_secundum";-75,75;-10,25;12
"Epidendrum_stenostachyum";-75,75;-10,25;4
"Epidendrum_stictoglossum";-75,75;-10,25;2
"Epidendrum_uncinatum";-75,75;-10,25;1
"Epidendrum_unguiculatum";-75,75;-10,25;2
"Epidendrum_vesicicaule";-75,75;-10,25;1
"Epidendrum_yanachagaense";-75,75;-10,25;2
"Epidendrum_yungasense";-75,75;-10,25;1
"Erycina_glossomystax";-75,75;-10,25;1
"Fernandezia_breviconnata";-75,75;-10,25;3
"Fernandezia_crystallina";-75,75;-10,25;3
"Fernandezia_distichoides";-75,75;-10,25;4
"Fernandezia_ionanthera";-75,75;-10,25;2
"Fernandezia_pectinata";-75,75;-10,25;8
"Fernandezia_stuebelii";-75,75;-10,25;4
"Fernandezia_subbiflora";-75,75;-10,25;1
"Fernandezia_theodorii";-75,75;-10,25;3
"Galeottia_acuminata";-75,75;-10,25;2
"Guzmania_besseae";-75,75;-10,25;1
"Guzmania_glaucophylla";-75,75;-10,25;1
"Guzmania_inkaterrae";-75,75;-10,25;1
"Guzmania_morreniana";-75,75;-10,25;2
"Guzmania_puyoensis";-75,75;-10,25;1
"Guzmania_roezlii";-75,75;-10,25;2
"Guzmania_squarrosa";-75,75;-10,25;1
"Guzmania_strobilantha";-75,75;-10,25;2
"Guzmania_undulatobracteata";-75,75;-10,25;4
"Hofmeisterella_eumicroscopica";-75,75;-10,25;1
"Houlletia_wallisii";-75,75;-10,25;1
"Laelia_weberbaueriana";-75,75;-10,25;1
"Lankesterella_orthantha";-75,75;-10,25;1
"Lepanthes_calyptrata";-75,75;-10,25;1
"Lepanthes_caudatisepala";-75,75;-10,25;2
"Lepanthes_chorista";-75,75;-10,25;3
"Lepanthes_ctenophora";-75,75;-10,25;1
"Lepanthes_gnoma";-75,75;-10,25;1
"Lepanthes_ilensis";-75,75;-10,25;1
"Lepanthes_incisa";-75,75;-10,25;1
"Lepanthes_mucronata";-75,75;-10,25;2
"Lepanthes_nontecta";-75,75;-10,25;1
"Lepanthes_orchestris";-75,75;-10,25;1
"Lepanthes_serriola";-75,75;-10,25;1
"Lepanthes_terborchii";-75,75;-10,25;1
"Lepanthes_urania";-75,75;-10,25;2
"Lepanthopsis_farrago";-75,75;-10,25;1
"Liparis_elegantula";-75,75;-10,25;1
"Liparis_serpens";-75,75;-10,25;1
"Lycaste_macrophylla";-75,75;-10,25;1
"Masdevallia_roseola";-75,75;-10,25;3
"Maxillaria_bocazensis";-75,75;-10,25;2
"Maxillaria_cryptobulbon";-75,75;-10,25;1
"Maxillaria_cuzcoensis";-75,75;-10,25;1
"Maxillaria_frechettei";-75,75;-10,25;1
"Maxillaria_hastulata";-75,75;-10,25;1
"Maxillaria_lepidota";-75,75;-10,25;5
"Maxillaria_longipetala";-75,75;-10,25;2
"Maxillaria_margretiae";-75,75;-10,25;3
"Maxillaria_meridensis";-75,75;-10,25;2
"Maxillaria_perryae";-75,75;-10,25;1
"Maxillaria_pulla";-75,75;-10,25;1
"Maxillaria_pyhalae";-75,75;-10,25;1
"Maxillaria_rotundilabia";-75,75;-10,25;1
"Maxillaria_saxatilis";-75,75;-10,25;1
"Maxillaria_uniflora";-75,75;-10,25;1
"Maxillaria_valleculata";-75,75;-10,25;1
"Maxillariella_graminifolia";-75,75;-10,25;1
"Maxillariella_procurrens";-75,75;-10,25;1
"Maxillariella_xanthorhoda";-75,75;-10,25;2
"Melpomene_flabelliformis";-75,75;-10,25;4
"Melpomene_huancabambensis";-75,75;-10,25;1
"Melpomene_jimenezii";-75,75;-10,25;1
"Melpomene_moniliformis";-75,75;-10,25;2
"Melpomene_personata";-75,75;-10,25;1
"Mezobromelia_capituligera";-75,75;-10,25;2
"Microgramma_dictyophylla";-75,75;-10,25;2
"Microgramma_percussa";-75,75;-10,25;14
"Microgramma_tecta";-75,75;-10,25;5
"Microgramma_tobagensis";-75,75;-10,25;2
"Miltoniopsis_bismarckii";-75,75;-10,25;1
"Miltoniopsis_vexillaria";-75,75;-10,25;1
"Moranopteris_blepharidea";-75,75;-10,25;3
"Moranopteris_longisetosa";-75,75;-10,25;2
"Niphidium_anocarpos";-75,75;-10,25;2
"Niphidium_crassifolium";-75,75;-10,25;3
"Oncidium_blandum";-75,75;-10,25;1
"Oncidium_contaypacchaense";-75,75;-10,25;2
"Oncidium_epidendroides";-75,75;-10,25;2
"Oncidium_gramineum";-75,75;-10,25;2
"Oncidium_multistellare";-75,75;-10,25;1
"Oncidium_roseum";-75,75;-10,25;1
"Oncidium_tigroides";-75,75;-10,25;1
"Oncidium_wyattianum";-75,75;-10,25;3
"Ornithidium_aggregatum";-75,75;-10,25;1
"Ornithidium_aureum";-75,75;-10,25;1
"Ornithidium_coccineum";-75,75;-10,25;1
"Ornithocephalus_polyodon";-75,75;-10,25;1
"Otoglossum_scansor";-75,75;-10,25;1
"Otoglossum_weberbauerianum";-75,75;-10,25;1
"Pecluma_divaricata";-75,75;-10,25;2
"Pecluma_eurybasis";-75,75;-10,25;2
"Pecluma_filicula";-75,75;-10,25;2
"Pecluma_hygrometrica";-75,75;-10,25;1
"Pecluma_plumula";-75,75;-10,25;1
"Pecluma_ptilota";-75,75;-10,25;2
"Pecluma_venturii";-75,75;-10,25;1
"Peperomia_acuminata";-75,75;-10,25;3
"Peperomia_andicola";-75,75;-10,25;2
"Peperomia_chanchamayana";-75,75;-10,25;1
"Peperomia_elongata";-75,75;-10,25;2
"Peperomia_galioides";-75,75;-10,25;2
"Peperomia_glabella";-75,75;-10,25;1
"Peperomia_gleicheniiformis";-75,75;-10,25;1
"Peperomia_induratifolia";-75,75;-10,25;1
"Peperomia_microphylla";-75,75;-10,25;4
"Peperomia_mollis";-75,75;-10,25;1
"Peperomia_rhombea";-75,75;-10,25;1
"Peperomia_septemnervis";-75,75;-10,25;1
"Peperomia_trichopus";-75,75;-10,25;1
"Philodendron_krugii";-75,75;-10,25;1
"Philodendron_linnaei";-75,75;-10,25;1
"Philodendron_megalophyllum";-75,75;-10,25;2
"Philodendron_strictum";-75,75;-10,25;1
"Philodendron_uleanum";-75,75;-10,25;1
"Philodendron_wurdackii";-75,75;-10,25;2
"Phragmipedium_caudatum";-75,75;-10,25;1
"Pitcairnia_elongata";-75,75;-10,25;6
"Pitcairnia_heterophylla";-75,75;-10,25;1
"Pleopeltis_buchtienii";-75,75;-10,25;1
"Pleopeltis_macrocarpa";-75,75;-10,25;1
"Pleopeltis_polypodioides";-75,75;-10,25;1
"Pleopeltis_remota";-75,75;-10,25;3
"Pleurothallis_acestrophylla";-75,75;-10,25;1
"Pleurothallis_alopex";-75,75;-10,25;1
"Pleurothallis_brachiata";-75,75;-10,25;1
"Pleurothallis_cordata";-75,75;-10,25;2
"Pleurothallis_geographica";-75,75;-10,25;1
"Pleurothallis_glossopogon";-75,75;-10,25;1
"Pleurothallis_ruberrima";-75,75;-10,25;4
"Polystachya_foliosa";-75,75;-10,25;2
"Polystachya_paulensis";-75,75;-10,25;3
"Prosthechea_crassilabia";-75,75;-10,25;1
"Prosthechea_pulcherrima";-75,75;-10,25;1
"Prosthechea_vespa";-75,75;-10,25;3
"Pterostemma_benzingii";-75,75;-10,25;1
"Restrepia_antennifera";-75,75;-10,25;2
"Rhetinantha_notylioglossa";-75,75;-10,25;1
"Rodriguezia_batemanii";-75,75;-10,25;1
"Rodriguezia_bracteata";-75,75;-10,25;3
"Ronnbergia_veitchii";-75,75;-10,25;9
"Sauvetrea_alpestris";-75,75;-10,25;1
"Sauvetrea_peruviana";-75,75;-10,25;1
"Scaphosepalum_atropurpureum";-75,75;-10,25;1
"Scaphyglottis_graminifolia";-75,75;-10,25;1
"Scaphyglottis_punctulata";-75,75;-10,25;5
"Scaphyglottis_sublibera";-75,75;-10,25;4
"Serpocaulon_caceresii";-75,75;-10,25;1
"Serpocaulon_fraxinifolium";-75,75;-10,25;5
"Serpocaulon_funckii";-75,75;-10,25;2
"Serpocaulon_laevigatum";-75,75;-10,25;6
"Serpocaulon_ptilorhizon";-75,75;-10,25;4
"Serpocaulon_sessilifolium";-75,75;-10,25;7
"Serpocaulon_subandinum";-75,75;-10,25;1
"Serpocaulon_triseriale";-75,75;-10,25;2
"Sobralia_biflora";-75,75;-10,25;1
"Stelis_cassidis";-75,75;-10,25;2
"Stelis_salpingantha";-75,75;-10,25;1
"Stenospermation_zeacarpium";-75,75;-10,25;3
"Sudamerlycaste_castanea";-75,75;-10,25;1
"Sudamerlycaste_jamesiorum";-75,75;-10,25;1
"Sudamerlycaste_locusta";-75,75;-10,25;1
"Sudamerlycaste_reichenbachii";-75,75;-10,25;1
"Telipogon_ariasii";-75,75;-10,25;1
"Telipogon_bowmanii";-75,75;-10,25;1
"Terpsichore_semihirsuta";-75,75;-10,25;1
"Terpsichore_taxifolia";-75,75;-10,25;1
"Tillandsia_complanata";-75,75;-10,25;4
"Tillandsia_confinis";-75,75;-10,25;4
"Tillandsia_fasciculata";-75,75;-10,25;1
"Tillandsia_fendleri";-75,75;-10,25;2
"Tillandsia_lajensis";-75,75;-10,25;2
"Tillandsia_pendulispica";-75,75;-10,25;1
"Tillandsia_penlandii";-75,75;-10,25;6
"Tillandsia_riocreuxii";-75,75;-10,25;1
"Tillandsia_schumanniana";-75,75;-10,25;7
"Tillandsia_seemannii";-75,75;-10,25;7
"Tillandsia_spiculosa";-75,75;-10,25;2
"Tillandsia_superba";-75,75;-10,25;2
"Tillandsia_tetrantha";-75,75;-10,25;10
"Trichosalpinx_berlineri";-75,75;-10,25;1
"Trisetella_triglochin";-75,75;-10,25;2
"Vriesea_asplundii";-75,75;-10,25;2
"Vriesea_gladioliflora";-75,75;-10,25;3
"Xylobium_elatum";-75,75;-10,25;1
"Xylobium_leontoglossum";-75,75;-10,25;1
"Xylobium_undulatum";-75,75;-10,25;1
"Zootrophion_dayanum";-75,75;-10,25;1
"Zygophlebia_dudleyi";-75,75;-10,25;1
"Zygophlebia_matthewsii";-75,75;-10,25;4
"Zygophlebia_werffii";-75,75;-10,25;4
"Acianthera_ciliata";-75,25;-10,25;7
"Acianthera_erinacea";-75,25;-10,25;1
"Acianthera_erythrogramma";-75,25;-10,25;5
"Acianthera_polystachya";-75,25;-10,25;1
"Aechmea_chantinii";-75,25;-10,25;3
"Aechmea_ferruginea";-75,25;-10,25;2
"Aechmea_longifolia";-75,25;-10,25;7
"Aechmea_mertensii";-75,25;-10,25;4
"Aechmea_penduliflora";-75,25;-10,25;3
"Aechmea_vallerandi";-75,25;-10,25;2
"Alansmia_lanigera";-75,25;-10,25;2
"Alansmia_senilis";-75,25;-10,25;2
"Alansmia_smithii";-75,25;-10,25;7
"Alansmia_stella";-75,25;-10,25;14
"Andinia_vestigipetala";-75,25;-10,25;2
"Anthurium_amoenum";-75,25;-10,25;24
"Anthurium_brevipedunculatum";-75,25;-10,25;9
"Anthurium_breviscapum";-75,25;-10,25;44
"Anthurium_clavigerum";-75,25;-10,25;19
"Anthurium_consimile";-75,25;-10,25;3
"Anthurium_coripatense";-75,25;-10,25;29
"Anthurium_dombeyanum";-75,25;-10,25;18
"Anthurium_flavescens";-75,25;-10,25;33
"Anthurium_gracile";-75,25;-10,25;36
"Anthurium_grande";-75,25;-10,25;25
"Anthurium_harrisii";-75,25;-10,25;1
"Anthurium_interruptum";-75,25;-10,25;2
"Anthurium_knappiae";-75,25;-10,25;2
"Anthurium_kunthii";-75,25;-10,25;17
"Anthurium_latissimum";-75,25;-10,25;3
"Anthurium_loretense";-75,25;-10,25;3
"Anthurium_macleanii";-75,25;-10,25;3
"Anthurium_michelii";-75,25;-10,25;9
"Anthurium_microspadix";-75,25;-10,25;6
"Anthurium_myosuroides";-75,25;-10,25;2
"Anthurium_nigrescens";-75,25;-10,25;34
"Anthurium_obtusum";-75,25;-10,25;12
"Anthurium_oxybelium";-75,25;-10,25;1
"Anthurium_oxycarpum";-75,25;-10,25;30
"Anthurium_pachylaminum";-75,25;-10,25;8
"Anthurium_pariense";-75,25;-10,25;1
"Anthurium_pentaphyllum";-75,25;-10,25;1
